Segment ID,Project Name,Project Number,Organization Name,Vendor ID,Contract Number,Contract Description,GC Phase Code,GC Phase Code Description,Breakout Code,Breakout Code Description,Invoice Code,Invoice Code Description,Handling Code,Handling Code Description,Account Code,Subcontract Item Number,Category Code,Subjob,Sub Phase Code,Sub Phase Code Description,Scheduled Value Amount,Net Change by Change Order,Contract Sum To Date,Total Billed To Date,Total Percent Complete To Date,Total Retention To Date,Total Balance Due
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,022:CO-022.04-CO-022.04  Adjustment to CO-018.06. Equipment Only Standby,,,,,,,0009-1000,022*IPCRP1*S*1304397016,S,IPCRP1,022*IPCRP1*S*1304397016,022:CO-022.04-CO-022.04  Adjustment to CO-018.06. Equipment Only Standby,0.00,"-7,000.00","-7,000.00","-7,000.00",100.00,-350.00,-350.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,023:CO-023.01-CO-023.01  Standby Time on 7/30/2025 due to Con Edison Heat Advisory,,,,,,,0009-1000,023*IPCRP1*S*1304431788,S,IPCRP1,023*IPCRP1*S*1304431788,023:CO-023.01-CO-023.01  Standby Time on 7/30/2025 due to Con Edison Heat Advisory,0.00,"60,800.00","60,800.00","60,800.00",100.00,"3,040.00","3,040.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,024:CO-024.01-CO-024.01  000:0008 Prefabricated Vertical Drains - Underrun,,,,,,,0009-1000,024*IPCRP1*S*1304433710,S,IPCRP1,024*IPCRP1*S*1304433710,024:CO-024.01-CO-024.01  000:0008 Prefabricated Vertical Drains - Underrun,0.00,"-4,902,634.68","-4,902,634.68","-4,902,634.68",100.00,"-245,131.73","-245,131.73"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,024:CO-024.02-CO-024.02   Obstruction Drilling for WD (ESCR-203.12 PVD) - Overrun,,,,,,,0009-1000,024*IPCRP1*S*1304434033,S,IPCRP1,024*IPCRP1*S*1304434033,024:CO-024.02-CO-024.02   Obstruction Drilling for WD (ESCR-203.12 PVD) - Overrun,0.00,"175,275.00","175,275.00","175,275.00",100.00,"8,763.75","8,763.75"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,025:CO-025-01-Additional Mobilization - Houston St Mircopile Work (SCO-05 - Note #8),,,,,,,0009-1000,025*IPCRP1*S*1304771731,S,IPCRP1,025*IPCRP1*S*1304771731,025:CO-025-01-Additional Mobilization - Houston St Mircopile Work (SCO-05 - Note #8),0.00,"65,000.00","65,000.00",0.00,0.00,0.00,"65,000.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.01-CO-026.01   (343) ESCR-2.A (Day, Phase 2) JG Util X-ing Seepage Barrier Angled",,,,,,,0009-1000,026*IPCRP1*S*1304862081,S,IPCRP1,026*IPCRP1*S*1304862081,"026:CO-026.01-CO-026.01   (343) ESCR-2.A (Day, Phase 2) JG Util X-ing Seepage Barrier Angled",0.00,"142,296.00","142,296.00",0.00,0.00,0.00,"142,296.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.02-CO-026.02  (343) ESCR-2.A (Night, Phase 2) JG Util X-ing Seepage Barrier Angled",,,,,,,0009-1000,026*IPCRP1*S*1304862082,S,IPCRP1,026*IPCRP1*S*1304862082,"026:CO-026.02-CO-026.02  (343) ESCR-2.A (Night, Phase 2) JG Util X-ing Seepage Barrier Angled",0.00,"96,990.00","96,990.00",0.00,0.00,0.00,"96,990.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.03-CO-026.03   (344) ESCR-2.AO (Day, Phase 2) Angled JG Sewer Util X-ing Only, FW & FW Found w/ Obstructions",,,,,,,0009-1000,026*IPCRP1*S*1304862083,S,IPCRP1,026*IPCRP1*S*1304862083,"026:CO-026.03-CO-026.03   (344) ESCR-2.AO (Day, Phase 2) Angled JG Sewer Util X-ing Only, FW & FW Found w/ Obstructions",0.00,"55,120.00","55,120.00",0.00,0.00,0.00,"55,120.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.04-CO-026.04  (344) ESCR-2.AO (Night, Phase 2) Angled JG Sewer Util X-ing Only, FW & FW Found w/ Obstructions",,,,,,,0009-1000,026*IPCRP1*S*1304862084,S,IPCRP1,026*IPCRP1*S*1304862084,"026:CO-026.04-CO-026.04  (344) ESCR-2.AO (Night, Phase 2) Angled JG Sewer Util X-ing Only, FW & FW Found w/ Obstructions",0.00,"37,200.00","37,200.00",0.00,0.00,0.00,"37,200.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.05-CO-026.05  (345) ESCR-2.FD (Day, Phase 2) JG, Gate & FW Foundation",,,,,,,0009-1000,026*IPCRP1*S*1304862085,S,IPCRP1,026*IPCRP1*S*1304862085,"026:CO-026.05-CO-026.05  (345) ESCR-2.FD (Day, Phase 2) JG, Gate & FW Foundation",0.00,"2,709,504.00","2,709,504.00",0.00,0.00,0.00,"2,709,504.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.06-CO-026.06   (345) ESCR-2.FD (Night, Phase 2) JG, Gate & FW Foundation",,,,,,,0009-1000,026*IPCRP1*S*1304862086,S,IPCRP1,026*IPCRP1*S*1304862086,"026:CO-026.06-CO-026.06   (345) ESCR-2.FD (Night, Phase 2) JG, Gate & FW Foundation",0.00,"1,841,220.00","1,841,220.00",0.00,0.00,0.00,"1,841,220.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.07-CO-026.07   (346) ESCR-2.FDO (Day, Phase 2) Vert JG, Util X-ing for FW & FW Foundations w/ Obstructions",,,,,,,0009-1000,026*IPCRP1*S*1304862087,S,IPCRP1,026*IPCRP1*S*1304862087,"026:CO-026.07-CO-026.07   (346) ESCR-2.FDO (Day, Phase 2) Vert JG, Util X-ing for FW & FW Foundations w/ Obstructions",0.00,"1,058,304.00","1,058,304.00",0.00,0.00,0.00,"1,058,304.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.08-CO-026.08  (346) ESCR-2.FDO (Night, Phase 2) Vert JG, Util X-ing for FW & FW Foundations w/ Obstructions",,,,,,,0009-1000,026*IPCRP1*S*1304862088,S,IPCRP1,026*IPCRP1*S*1304862088,"026:CO-026.08-CO-026.08  (346) ESCR-2.FDO (Night, Phase 2) Vert JG, Util X-ing for FW & FW Foundations w/ Obstructions",0.00,"717,960.00","717,960.00",0.00,0.00,0.00,"717,960.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.09-CO-026.09   (347) ESCR-2.GC (Day, Phase 2) JG, Gate X-ing, Seepage Barrier",,,,,,,0009-1000,026*IPCRP1*S*1304862089,S,IPCRP1,026*IPCRP1*S*1304862089,"026:CO-026.09-CO-026.09   (347) ESCR-2.GC (Day, Phase 2) JG, Gate X-ing, Seepage Barrier",0.00,"1,621,704.00","1,621,704.00",0.00,0.00,0.00,"1,621,704.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.10-CO-026.10   (347) ESCR-2.GC (Night, Phase 2) JG, Gate X-ing, Seepage Barrier",,,,,,,0009-1000,026*IPCRP1*S*1304862090,S,IPCRP1,026*IPCRP1*S*1304862090,"026:CO-026.10-CO-026.10   (347) ESCR-2.GC (Night, Phase 2) JG, Gate X-ing, Seepage Barrier",0.00,"682,110.00","682,110.00",0.00,0.00,0.00,"682,110.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.11-CO-026.11   (348) ESCR-2.GCO (Day, Phase 2) JG Flood Gate Foundations & Seepage Barrier w/ Obstructions",,,,,,,0009-1000,026*IPCRP1*S*1304862091,S,IPCRP1,026*IPCRP1*S*1304862091,"026:CO-026.11-CO-026.11   (348) ESCR-2.GCO (Day, Phase 2) JG Flood Gate Foundations & Seepage Barrier w/ Obstructions",0.00,"633,880.00","633,880.00",0.00,0.00,0.00,"633,880.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.12-CO-026.12   (348) ESCR-2.GCO (Night, Phase 2) JG Flood Gate Foundations & Seepage Barrier w/ Obstructions",,,,,,,0009-1000,026*IPCRP1*S*1304862092,S,IPCRP1,026*IPCRP1*S*1304862092,"026:CO-026.12-CO-026.12   (348) ESCR-2.GCO (Night, Phase 2) JG Flood Gate Foundations & Seepage Barrier w/ Obstructions",0.00,"265,980.00","265,980.00",0.00,0.00,0.00,"265,980.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,"026:CO-026.13-CO-026.13  Equipment Mobilization for Phase 2 (70% in, 30% out)",,,,,,,0009-1000,026*IPCRP1*S*1304862093,S,IPCRP1,026*IPCRP1*S*1304862093,"026:CO-026.13-CO-026.13  Equipment Mobilization for Phase 2 (70% in, 30% out)",0.00,"180,500.00","180,500.00",0.00,0.00,0.00,"180,500.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,026:CO-026.14-CO-026.14  Equipment Move (if required) for Phase 2,,,,,,,0009-1000,026*IPCRP1*S*1304862094,S,IPCRP1,026*IPCRP1*S*1304862094,026:CO-026.14-CO-026.14  Equipment Move (if required) for Phase 2,0.00,"155,500.00","155,500.00",0.00,0.00,0.00,"155,500.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,026:CO-026.15-CO-026.15  Standby Rate (includes crew time & equipment),,,,,,,0009-1000,026*IPCRP1*S*1304862095,S,IPCRP1,026*IPCRP1*S*1304862095,026:CO-026.15-CO-026.15  Standby Rate (includes crew time & equipment),0.00,"310,000.00","310,000.00",0.00,0.00,0.00,"310,000.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,026:CO-026.16-CO-026.16  Standby Rate (equipment only),,,,,,,0009-1000,026*IPCRP1*S*1304862096,S,IPCRP1,026*IPCRP1*S*1304862096,026:CO-026.16-CO-026.16  Standby Rate (equipment only),0.00,"35,000.00","35,000.00",0.00,0.00,0.00,"35,000.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,026:CO-026.17-CO-026.17  Daily Level C Worker Protection Crew Upcharge for Phase 2 work,,,,,,,0009-1000,026*IPCRP1*S*1304862097,S,IPCRP1,026*IPCRP1*S*1304862097,026:CO-026.17-CO-026.17  Daily Level C Worker Protection Crew Upcharge for Phase 2 work,0.00,"97,500.00","97,500.00",0.00,0.00,0.00,"97,500.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Keller North America, Inc.",KELL03,IPCRP1-48,Wick Drain-Stone Column,,026:CO-026.18-CO-026.18  Level C Worker Protection Mobilization Costs,,,,,,,0009-1000,026*IPCRP1*S*1304862098,S,IPCRP1,026*IPCRP1*S*1304862098,026:CO-026.18-CO-026.18  Level C Worker Protection Mobilization Costs,0.00,"55,716.91","55,716.91",0.00,0.00,0.00,"55,716.91"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,L.B. Consulting Inc,LBCO01,IPCRP1-02,Schedule,,000:0001-Initial Setup of CPM Schedule,,,,,,,9000-1470,000*IPCRP1*S*975821708,S,IPCRP1,000*IPCRP1*S*975821708,000:0001-Initial Setup of CPM Schedule,"25,000.00",0.00,"25,000.00","25,000.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,L.B. Consulting Inc,LBCO01,IPCRP1-02,Schedule,,000:0002-Schedule Updates,,,,,,,9000-1470,000*IPCRP1*S*975821709,S,IPCRP1,000*IPCRP1*S*975821709,000:0002-Schedule Updates,"90,000.00",0.00,"90,000.00","73,500.00",81.67,0.00,"16,500.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,L.B. Consulting Inc,LBCO01,IPCRP1-02,Schedule,,000:0003-Additional Work*,,,,,,,9000-1470,000*IPCRP1*S*975821710,S,IPCRP1,000*IPCRP1*S*975821710,000:0003-Additional Work*,"101,250.00",0.00,"101,250.00","42,322.50",41.80,0.00,"58,927.50"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,L.B. Consulting Inc,LBCO01,IPCRP1-02,Schedule,,000:0004-Attend Virtual Meetings (no charge),,,,,,,9000-1470,000*IPCRP1*S*975821711,S,IPCRP1,000*IPCRP1*S*975821711,000:0004-Attend Virtual Meetings (no charge),0.00,0.00,0.00,0.00,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,000:IPCRP1-83 - 1-On Site Rep per person per day,,,,,,,0000-0009,000*IPCRP1*S*1302014143,S,IPCRP1,000*IPCRP1*S*1302014143,000:IPCRP1-83 - 1-On Site Rep per person per day,"107,250.00",0.00,"107,250.00","107,250.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,000:IPCRP1-83 - 2-Conformance Letter stamped by PE,,,,,,,0000-0009,000*IPCRP1*S*1302014144,S,IPCRP1,000*IPCRP1*S*1302014144,000:IPCRP1-83 - 2-Conformance Letter stamped by PE,"4,500.00",0.00,"4,500.00",0.00,0.00,0.00,"4,500.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,000:IPCRP1-83 - 3-Allowance for Miscellaneous Costs,,,,,,,0000-0009,000*IPCRP1*S*1302014145,S,IPCRP1,000*IPCRP1*S*1302014145,000:IPCRP1-83 - 3-Allowance for Miscellaneous Costs,"3,250.00",0.00,"3,250.00","2,475.00",76.15,0.00,775.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,001:CO-001.1-Helical Pile Submittal Package,,,,,,,0000-0009,001*IPCRP1*S*1302077507,S,IPCRP1,001*IPCRP1*S*1302077507,001:CO-001.1-Helical Pile Submittal Package,0.00,"6,000.00","6,000.00","6,000.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,002:CO-002.01-Load Test Drawing (located & used for sewer at Delancey St),,,,,,,9000-1480,002*IPCRP1*S*1302174089,S,IPCRP1,002*IPCRP1*S*1302174089,002:CO-002.01-Load Test Drawing (located & used for sewer at Delancey St),0.00,"2,000.00","2,000.00","2,000.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,002:CO-002.02-Load Test Report (located & used for sewer at Delancey St),,,,,,,9000-1480,002*IPCRP1*S*1302174090,S,IPCRP1,002*IPCRP1*S*1302174090,002:CO-002.02-Load Test Report (located & used for sewer at Delancey St),0.00,"3,000.00","3,000.00","3,000.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Magnum Geo-Solutions, LLC",MAGN02,IPCRP1-83,Helical Pile Testing,,"003:CO-003-1-Extn On Site Rep; per person, per day",,,,,,,0000-0009,003*IPCRP1*S*1303662028,S,IPCRP1,003*IPCRP1*S*1303662028,"003:CO-003-1-Extn On Site Rep; per person, per day",0.00,"33,000.00","33,000.00","22,275.00",67.50,0.00,"10,725.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-001,M&O Prefabricated Building - Drafting,818.00,0.00,818.00,818.00,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-002,M&O Prefabricated Building - Engineering,714.00,0.00,714.00,714.00,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-003,M&O Prefabricated Building - Material,"7,527.00",0.00,"7,527.00","7,527.00",100.00,376.35,376.35
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-004,M&O Prefabricated Building - Finishing,"1,841.00",0.00,"1,841.00","1,841.00",100.00,92.05,92.05
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-005,M&O Prefabricated Building - Fabrication,"7,680.00",0.00,"7,680.00","7,680.00",100.00,384.00,384.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-006,M&O Prefabricated Building - Ship,506.00,0.00,506.00,253.00,50.00,12.65,265.65
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,000:717-M&O Prefabricated Building,,,,,,,0819-1020,000*IPCRP1*S*1048141487,S,IPCRP1,000*IPCRP1*S*1048141487-007,M&O Prefabricated Building - Install,"11,914.00",0.00,"11,914.00","5,957.42",50.00,297.87,"6,254.45"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-001,"M&O Canopy Structure, Area 1 - Drafting","12,070.00",0.00,"12,070.00","12,069.81",100.00,452.62,452.81
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-002,"M&O Canopy Structure, Area 1 - Engineering","10,697.00",0.00,"10,697.00","10,697.00",100.00,401.15,401.15
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-003,"M&O Canopy Structure, Area 1 - Material","109,817.00",0.00,"109,817.00","19,876.78",18.10,0.00,"89,940.22"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-004,"M&O Canopy Structure, Area 1 - Finishing","28,549.00",0.00,"28,549.00",0.00,0.00,0.00,"28,549.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-005,"M&O Canopy Structure, Area 1 - Fabrication","109,581.00",0.00,"109,581.00",0.00,0.00,0.00,"109,581.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-006,"M&O Canopy Structure, Area 1 - Ship","8,258.00",0.00,"8,258.00",0.00,0.00,0.00,"8,258.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:818-M&O Canopy Structure, Area 1",,,,,,,0819-1020,000*IPCRP1*S*1048141488,S,IPCRP1,000*IPCRP1*S*1048141488-007,"M&O Canopy Structure, Area 1 - Install","185,709.00",0.00,"185,709.00",0.00,0.00,0.00,"185,709.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-001,"M&O Canopy Structure, Area 2 - Drafting","20,519.00",0.00,"20,519.00","20,518.68",100.00,769.45,769.77
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-002,"M&O Canopy Structure, Area 2 - Engineering","17,936.00",0.00,"17,936.00","17,936.00",100.00,672.62,672.62
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-003,"M&O Canopy Structure, Area 2 - Material","188,894.00",0.00,"188,894.00","53,047.83",28.08,0.00,"135,846.17"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-004,"M&O Canopy Structure, Area 2 - Finishing","46,184.00",0.00,"46,184.00",0.00,0.00,0.00,"46,184.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-005,"M&O Canopy Structure, Area 2 - Fabrication","192,735.00",0.00,"192,735.00",0.00,0.00,0.00,"192,735.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-006,"M&O Canopy Structure, Area 2 - Ship","12,705.00",0.00,"12,705.00",0.00,0.00,0.00,"12,705.00"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"Mariani Metal Fabricators USA, Inc.",MARI06,IPCRP1-58,Metal (MTL) Panels,,"000:819-M&O Canopy Structure, Area 2",,,,,,,0819-1020,000*IPCRP1*S*1048141489,S,IPCRP1,000*IPCRP1*S*1048141489-007,"M&O Canopy Structure, Area 2 - Install","299,022.00",0.00,"299,022.00",0.00,0.00,0.00,"299,022.00"
